Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 6, 2022 3:00 PM;Jan 6, 2022 4:00 PM;4,555.75;1,458.25;2,118.00;3,652.75;2,559.50;207.75;4,097.75;12,351.25;11,846.00;10,332.25;2,624.50;1,552.00
Jan 6, 2022 4:00 PM;Jan 6, 2022 5:00 PM;4,697.00;1,403.50;2,806.00;5,179.75;156.25;212.75;4,096.50;12,482.50;11,904.50;10,415.00;2,804.50;1,569.75
Jan 6, 2022 5:00 PM;Jan 6, 2022 6:00 PM;4,739.50;1,407.25;4,332.75;7,656.25;3.00;215.25;4,097.50;12,634.50;11,795.50;10,432.00;2,955.75;1,568.50
Jan 6, 2022 6:00 PM;Jan 6, 2022 7:00 PM;4,732.00;1,419.00;4,782.25;10,560.75;3.00;215.00;4,094.75;12,658.25;11,608.00;10,216.75;2,548.50;1,540.75
Jan 6, 2022 7:00 PM;Jan 6, 2022 8:00 PM;4,661.25;1,471.75;5,649.50;13,111.50;3.00;215.50;4,094.25;12,726.50;11,074.50;9,987.25;870.75;1,521.75
Jan 6, 2022 8:00 PM;Jan 6, 2022 9:00 PM;4,515.25;1,447.50;6,449.75;15,103.25;3.00;218.50;4,095.50;12,688.00;10,277.25;8,909.00;359.00;1,516.25
Jan 6, 2022 9:00 PM;Jan 6, 2022 10:00 PM;4,459.25;1,431.00;6,252.25;16,731.50;2.75;219.75;4,096.00;12,741.00;9,072.75;7,485.00;373.00;1,501.25
Jan 6, 2022 10:00 PM;Jan 6, 2022 11:00 PM;4,404.50;1,403.25;6,041.75;17,285.50;3.00;218.25;4,098.75;12,705.00;9,029.75;6,780.50;680.75;1,495.75
Jan 6, 2022 11:00 PM;Jan 7, 2022 12:00 AM;4,371.00;1,383.50;6,027.00;18,225.50;3.00;217.25;4,097.75;12,676.00;8,672.25;6,212.00;236.50;1,490.50
Jan 7, 2022 12:00 AM;Jan 7, 2022 1:00 AM;4,318.50;1,414.50;6,077.75;19,170.75;3.00;193.25;4,087.50;12,980.50;7,832.00;4,972.50;223.25;1,390.75
Jan 7, 2022 1:00 AM;Jan 7, 2022 2:00 AM;4,303.00;1,417.75;6,086.00;20,154.50;2.75;179.00;4,096.50;13,180.75;6,698.50;4,722.75;298.25;1,352.00
Jan 7, 2022 2:00 AM;Jan 7, 2022 3:00 AM;4,289.25;1,425.00;6,061.25;21,575.00;2.50;176.75;4,098.50;12,641.75;6,757.25;4,683.75;286.50;1,363.50
Jan 7, 2022 3:00 AM;Jan 7, 2022 4:00 AM;4,281.75;1,405.75;6,054.75;22,783.00;2.50;178.25;4,102.75;12,317.75;6,522.50;4,720.25;212.00;1,357.25
Jan 7, 2022 4:00 AM;Jan 7, 2022 5:00 AM;4,302.75;1,498.50;6,203.00;23,291.00;2.25;178.50;4,102.00;12,559.50;6,739.25;4,667.50;208.50;1,360.00
Jan 7, 2022 5:00 AM;Jan 7, 2022 6:00 AM;4,327.00;1,436.50;6,217.75;24,069.50;2.00;189.75;4,099.00;13,107.50;7,825.75;5,080.50;208.25;1,391.75
Jan 7, 2022 6:00 AM;Jan 7, 2022 7:00 AM;4,406.75;1,445.75;6,454.50;26,035.50;2.00;213.00;4,098.00;13,175.25;9,577.50;6,161.50;214.00;1,445.50
Jan 7, 2022 7:00 AM;Jan 7, 2022 8:00 AM;4,561.00;1,437.25;6,498.00;27,251.25;2.75;214.00;4,094.75;13,220.25;10,017.00;7,161.50;274.50;1,488.00
Jan 7, 2022 8:00 AM;Jan 7, 2022 9:00 AM;4,658.00;1,461.75;6,500.75;27,459.25;212.00;213.00;4,100.50;13,664.00;9,981.00;7,499.50;197.25;1,484.25
Jan 7, 2022 9:00 AM;Jan 7, 2022 10:00 AM;4,638.75;1,454.25;6,721.00;26,397.00;1,307.00;214.00;4,105.75;13,988.25;10,183.25;7,424.25;319.50;1,476.00
Jan 7, 2022 10:00 AM;Jan 7, 2022 11:00 AM;4,620.25;1,463.50;6,860.75;25,421.50;2,612.25;216.75;4,103.50;14,093.00;10,114.50;7,454.00;243.75;1,472.50
Jan 7, 2022 11:00 AM;Jan 7, 2022 12:00 PM;4,619.50;1,462.00;6,891.50;24,651.00;3,615.00;215.50;4,102.50;14,224.50;10,184.50;7,489.25;267.00;1,476.25
Jan 7, 2022 12:00 PM;Jan 7, 2022 1:00 PM;4,551.25;1,470.25;6,867.50;23,201.75;3,896.50;213.75;4,103.25;14,461.25;10,229.50;7,551.00;389.50;1,462.50
Jan 7, 2022 1:00 PM;Jan 7, 2022 2:00 PM;4,531.25;1,478.00;6,780.25;22,333.00;3,027.00;216.25;4,101.75;14,327.25;10,435.25;7,815.00;419.50;1,510.75
Jan 7, 2022 2:00 PM;Jan 7, 2022 3:00 PM;4,546.00;1,496.00;6,537.25;21,005.25;1,684.25;218.00;4,101.75;14,419.75;10,462.25;7,505.00;1,406.00;1,555.75
Jan 7, 2022 3:00 PM;Jan 7, 2022 4:00 PM;4,620.25;1,427.50;6,554.00;19,506.50;599.50;214.75;4,101.25;14,480.50;10,636.25;7,420.75;2,545.25;1,578.00
Jan 7, 2022 4:00 PM;Jan 7, 2022 5:00 PM;4,746.75;1,473.00;5,951.75;19,339.00;40.00;214.75;4,102.25;14,094.25;10,959.25;7,577.75;3,128.75;1,582.00
Jan 7, 2022 5:00 PM;Jan 7, 2022 6:00 PM;4,801.50;1,525.75;5,407.00;19,677.25;3.75;214.50;4,034.00;13,727.75;11,156.50;7,763.25;4,841.00;1,543.25
Jan 7, 2022 6:00 PM;Jan 7, 2022 7:00 PM;4,807.50;1,434.75;4,535.75;19,240.75;3.00;215.25;4,006.25;13,640.00;11,189.25;7,950.50;5,088.25;1,546.25
Jan 7, 2022 7:00 PM;Jan 7, 2022 8:00 PM;4,772.50;1,426.00;4,479.75;18,477.00;3.00;218.00;3,991.00;13,377.25;11,138.50;7,831.25;4,390.00;1,535.50
Jan 7, 2022 8:00 PM;Jan 7, 2022 9:00 PM;4,645.25;1,392.00;4,269.00;18,103.25;3.00;220.00;4,004.50;13,390.25;10,872.50;7,083.75;2,430.75;1,550.00
Jan 7, 2022 9:00 PM;Jan 7, 2022 10:00 PM;4,500.25;1,386.75;3,776.75;17,771.25;2.75;223.00;4,098.00;13,692.50;10,667.75;6,929.75;1,209.00;1,547.00
Jan 7, 2022 10:00 PM;Jan 7, 2022 11:00 PM;4,383.00;1,368.25;3,787.00;16,584.00;2.00;224.00;4,103.75;13,703.25;10,275.25;6,614.25;453.25;1,543.25
Jan 7, 2022 11:00 PM;Jan 8, 2022 12:00 AM;4,345.00;1,371.00;3,362.75;15,591.25;2.00;224.75;4,101.50;13,474.75;9,367.50;6,020.00;286.75;1,539.25
Jan 8, 2022 12:00 AM;Jan 8, 2022 1:00 AM;4,313.00;1,353.50;3,585.25;14,972.00;2.25;225.75;4,042.00;13,227.75;9,515.50;5,541.00;277.75;1,489.00
Jan 8, 2022 1:00 AM;Jan 8, 2022 2:00 AM;4,301.25;1,355.50;3,666.25;14,217.50;2.00;224.50;3,982.00;13,043.25;9,742.50;5,597.75;246.75;1,487.75
Jan 8, 2022 2:00 AM;Jan 8, 2022 3:00 AM;4,297.25;1,353.50;3,769.25;13,686.50;2.00;222.75;3,982.25;12,906.25;9,907.00;5,550.75;255.75;1,490.25
Jan 8, 2022 3:00 AM;Jan 8, 2022 4:00 AM;4,275.75;1,357.75;3,704.75;13,621.00;2.00;223.75;3,984.50;12,980.50;9,460.50;5,686.00;229.75;1,480.00
Jan 8, 2022 4:00 AM;Jan 8, 2022 5:00 AM;4,286.25;1,398.75;3,173.75;13,079.25;2.00;224.00;4,062.75;13,048.50;9,594.00;5,815.50;386.50;1,480.25
Jan 8, 2022 5:00 AM;Jan 8, 2022 6:00 AM;4,313.00;1,378.75;3,627.00;13,006.25;2.00;221.75;4,103.75;12,971.25;9,871.75;5,903.50;281.50;1,480.00
Jan 8, 2022 6:00 AM;Jan 8, 2022 7:00 AM;4,378.75;1,389.50;3,874.75;13,103.00;2.00;221.00;4,098.00;13,034.00;10,094.75;6,058.50;309.50;1,477.25
Jan 8, 2022 7:00 AM;Jan 8, 2022 8:00 AM;4,520.00;1,385.50;3,811.00;13,258.75;2.50;220.00;4,100.25;13,024.25;10,176.00;6,238.50;1,524.00;1,476.00
Jan 8, 2022 8:00 AM;Jan 8, 2022 9:00 AM;4,674.50;1,401.00;3,996.25;14,357.75;91.25;220.25;4,098.25;12,863.25;10,763.75;6,183.00;2,028.00;1,475.00
Jan 8, 2022 9:00 AM;Jan 8, 2022 10:00 AM;4,685.25;1,433.25;4,416.50;14,296.50;991.75;220.75;4,097.25;12,945.50;10,817.50;6,194.00;2,572.50;1,474.50
Jan 8, 2022 10:00 AM;Jan 8, 2022 11:00 AM;4,680.75;1,466.75;4,773.50;14,100.25;2,502.00;220.50;4,096.00;12,449.25;10,848.50;6,154.50;2,391.00;1,474.25
Jan 8, 2022 11:00 AM;Jan 8, 2022 12:00 PM;4,640.00;1,376.50;5,678.50;13,953.25;4,149.00;220.00;4,097.00;12,664.50;10,649.50;6,209.25;1,936.00;1,475.50
Jan 8, 2022 12:00 PM;Jan 8, 2022 1:00 PM;4,546.00;1,364.25;6,572.00;14,466.00;4,996.75;220.25;4,097.25;12,823.00;10,407.75;6,122.50;1,187.50;1,480.00
Jan 8, 2022 1:00 PM;Jan 8, 2022 2:00 PM;4,483.75;1,417.50;6,901.75;16,422.75;4,530.50;221.50;4,096.00;12,748.50;10,249.25;6,066.50;131.50;1,480.75
Jan 8, 2022 2:00 PM;Jan 8, 2022 3:00 PM;4,401.50;1,355.50;7,058.75;17,939.00;3,328.75;221.00;4,095.25;12,837.50;9,802.00;6,140.25;115.25;1,479.50
Jan 8, 2022 3:00 PM;Jan 8, 2022 4:00 PM;4,449.00;1,372.75;7,158.50;19,118.00;1,304.75;218.50;4,094.75;12,919.25;9,774.75;6,013.75;200.50;1,475.25
Jan 8, 2022 4:00 PM;Jan 8, 2022 5:00 PM;4,517.50;1,341.75;7,153.25;21,862.75;85.25;213.75;4,096.25;12,802.50;9,655.00;5,956.00;563.50;1,471.50
Jan 8, 2022 5:00 PM;Jan 8, 2022 6:00 PM;4,615.75;1,389.50;6,884.75;24,795.75;4.00;214.00;4,096.50;12,656.25;9,469.25;5,979.50;888.75;1,474.25
Jan 8, 2022 6:00 PM;Jan 8, 2022 7:00 PM;4,644.00;1,345.00;6,493.00;27,482.75;3.50;213.75;4,099.50;12,632.25;9,093.25;5,794.75;679.50;1,477.50
Jan 8, 2022 7:00 PM;Jan 8, 2022 8:00 PM;4,606.00;1,341.00;6,075.00;29,603.00;3.00;197.75;4,098.50;11,950.50;7,957.25;5,485.00;517.00;1,434.00
Jan 8, 2022 8:00 PM;Jan 8, 2022 9:00 PM;4,502.00;1,341.50;6,225.50;30,692.75;3.00;187.00;4,098.75;11,248.00;6,181.00;5,035.75;216.50;1,418.75
Jan 8, 2022 9:00 PM;Jan 8, 2022 10:00 PM;4,436.25;1,330.25;6,069.00;31,627.75;3.00;185.75;4,098.25;10,808.25;5,186.00;4,594.50;170.50;1,419.50
Jan 8, 2022 10:00 PM;Jan 8, 2022 11:00 PM;4,365.25;1,357.75;5,898.00;31,179.75;2.50;185.25;4,096.75;10,739.25;4,844.25;4,428.75;268.50;1,415.50
Jan 8, 2022 11:00 PM;Jan 9, 2022 12:00 AM;4,331.00;1,395.25;5,753.00;30,937.75;2.00;169.50;4,096.75;9,363.75;4,348.50;4,248.75;367.25;1,387.00
Jan 9, 2022 12:00 AM;Jan 9, 2022 1:00 AM;4,309.25;1,443.75;5,560.25;30,267.75;2.00;174.00;4,100.25;8,450.50;3,940.00;4,108.75;295.00;1,366.00
Jan 9, 2022 1:00 AM;Jan 9, 2022 2:00 AM;4,282.25;1,446.75;5,332.75;29,048.50;2.00;170.25;4,103.00;8,156.50;3,759.50;4,034.25;256.00;1,358.00
Jan 9, 2022 2:00 AM;Jan 9, 2022 3:00 AM;4,265.00;1,489.75;4,562.25;27,649.75;2.75;168.00;4,102.75;7,364.50;3,572.25;3,973.50;320.00;1,343.75
Jan 9, 2022 3:00 AM;Jan 9, 2022 4:00 AM;4,265.25;1,452.00;4,505.25;26,641.75;2.25;167.50;3,954.50;6,837.75;3,427.50;3,934.75;250.25;1,337.50
Jan 9, 2022 4:00 AM;Jan 9, 2022 5:00 AM;4,268.25;1,468.75;4,650.25;25,411.00;2.00;166.25;3,376.25;6,975.00;3,831.75;3,922.75;288.50;1,336.50
Jan 9, 2022 5:00 AM;Jan 9, 2022 6:00 AM;4,291.25;1,400.00;4,752.75;24,387.25;2.00;165.50;2,813.00;7,204.00;3,841.50;4,058.00;186.50;1,344.00
Jan 9, 2022 6:00 AM;Jan 9, 2022 7:00 AM;4,357.00;1,380.00;5,343.75;24,978.50;2.00;165.25;2,671.50;8,128.75;4,315.00;4,134.50;245.00;1,351.75
Jan 9, 2022 7:00 AM;Jan 9, 2022 8:00 AM;4,422.75;1,385.75;5,486.25;24,813.75;2.00;172.75;2,667.00;9,976.00;4,490.75;4,043.75;323.25;1,358.00
Jan 9, 2022 8:00 AM;Jan 9, 2022 9:00 AM;4,463.75;1,383.50;5,674.50;24,152.00;83.00;187.00;2,665.50;11,298.50;5,796.25;4,404.00;260.25;1,388.00
Jan 9, 2022 9:00 AM;Jan 9, 2022 10:00 AM;4,483.25;1,439.25;5,917.25;22,826.75;876.50;209.50;2,665.50;12,370.25;7,638.50;4,837.75;222.25;1,444.00
Jan 9, 2022 10:00 AM;Jan 9, 2022 11:00 AM;4,515.25;1,421.50;5,887.75;21,358.50;2,272.50;216.00;2,667.25;12,841.50;8,275.50;4,945.00;405.75;1,457.00
Jan 9, 2022 11:00 AM;Jan 9, 2022 12:00 PM;4,521.25;1,471.75;5,999.50;19,920.00;3,672.00;215.75;2,670.50;12,913.75;8,605.25;5,178.25;643.50;1,461.00
Jan 9, 2022 12:00 PM;Jan 9, 2022 1:00 PM;4,479.25;1,462.75;5,321.25;18,507.25;4,328.25;218.00;2,671.75;12,758.25;8,621.00;5,344.25;666.25;1,472.25
Jan 9, 2022 1:00 PM;Jan 9, 2022 2:00 PM;4,452.00;1,448.25;4,892.75;17,340.00;4,048.50;218.75;2,670.75;12,933.50;8,602.50;5,443.50;691.00;1,467.75
Jan 9, 2022 2:00 PM;Jan 9, 2022 3:00 PM;4,423.00;1,456.00;4,672.25;15,644.25;2,857.25;217.25;2,672.25;12,932.25;8,955.75;5,647.75;1,053.75;1,474.75
Jan 9, 2022 3:00 PM;Jan 9, 2022 4:00 PM;4,489.00;1,451.50;4,626.25;14,189.00;1,302.00;215.50;2,670.25;12,992.75;9,592.75;6,642.25;1,274.50;1,481.00
Jan 9, 2022 4:00 PM;Jan 9, 2022 5:00 PM;4,601.75;1,457.50;4,529.25;13,463.50;138.00;215.50;2,670.50;12,957.25;10,133.50;7,810.50;1,356.50;1,484.75
Jan 9, 2022 5:00 PM;Jan 9, 2022 6:00 PM;4,668.00;1,564.50;3,911.50;12,736.00;5.50;215.00;2,675.25;13,167.50;10,640.75;8,355.00;2,279.50;1,489.50
Jan 9, 2022 6:00 PM;Jan 9, 2022 7:00 PM;4,712.75;1,593.50;3,332.00;11,977.25;5.50;215.00;2,676.75;13,494.50;10,999.50;8,570.25;2,570.00;1,513.00
Jan 9, 2022 7:00 PM;Jan 9, 2022 8:00 PM;4,699.75;1,380.75;3,132.00;11,260.25;6.00;214.75;2,674.25;13,970.75;11,310.75;8,490.75;1,131.00;1,490.00
Jan 9, 2022 8:00 PM;Jan 9, 2022 9:00 PM;4,574.00;1,392.50;2,629.50;10,862.75;3.25;215.25;2,673.25;14,150.50;11,439.50;8,392.00;874.25;1,492.25
Jan 9, 2022 9:00 PM;Jan 9, 2022 10:00 PM;4,524.50;1,369.75;2,283.00;10,058.25;2.00;215.75;2,672.25;14,166.75;11,497.50;8,438.00;801.75;1,500.75
Jan 9, 2022 10:00 PM;Jan 9, 2022 11:00 PM;4,450.00;1,384.50;1,980.25;8,917.75;2.00;216.25;2,674.50;14,172.75;11,462.00;8,267.50;483.25;1,495.00
Jan 9, 2022 11:00 PM;Jan 10, 2022 12:00 AM;4,381.00;1,367.50;1,724.50;8,025.25;2.00;216.50;2,673.00;14,176.25;11,395.50;8,069.75;226.50;1,492.25
Jan 10, 2022 12:00 AM;Jan 10, 2022 1:00 AM;4,262.00;1,342.50;1,390.75;6,906.50;2.00;217.50;2,673.50;14,475.75;11,170.75;8,335.50;317.25;1,496.75
Jan 10, 2022 1:00 AM;Jan 10, 2022 2:00 AM;4,257.50;1,341.50;1,208.75;5,856.00;2.00;216.00;2,676.25;14,499.00;11,231.00;8,517.50;279.25;1,478.50
Jan 10, 2022 2:00 AM;Jan 10, 2022 3:00 AM;4,234.00;1,332.00;934.00;5,046.75;2.00;216.75;2,676.25;14,497.75;11,380.75;8,659.75;299.50;1,474.25
Jan 10, 2022 3:00 AM;Jan 10, 2022 4:00 AM;4,243.50;1,331.75;728.25;4,243.00;2.75;215.50;2,676.75;14,522.50;11,435.25;8,774.50;249.50;1,486.00
Jan 10, 2022 4:00 AM;Jan 10, 2022 5:00 AM;4,263.25;1,331.75;669.50;3,604.25;2.00;216.00;2,678.25;14,518.00;11,536.25;9,047.50;209.00;1,489.50
Jan 10, 2022 5:00 AM;Jan 10, 2022 6:00 AM;4,313.00;1,398.25;759.00;3,094.00;2.25;214.25;2,680.00;14,513.00;11,507.50;9,979.00;416.75;1,490.75
Jan 10, 2022 6:00 AM;Jan 10, 2022 7:00 AM;4,469.50;1,599.25;668.75;2,751.75;2.75;211.50;2,679.75;14,446.75;11,440.25;11,650.75;1,356.50;1,488.00
Jan 10, 2022 7:00 AM;Jan 10, 2022 8:00 AM;4,589.25;1,741.50;769.50;2,478.75;2.50;206.75;2,680.75;14,612.25;11,808.75;13,216.25;3,159.50;1,481.50
Jan 10, 2022 8:00 AM;Jan 10, 2022 9:00 AM;4,704.00;1,871.75;879.50;2,225.75;133.50;202.50;2,681.50;14,585.50;12,181.00;13,942.50;4,295.75;1,533.75
Jan 10, 2022 9:00 AM;Jan 10, 2022 10:00 AM;4,670.50;1,768.50;881.50;1,946.75;1,314.25;198.50;2,679.50;14,598.00;12,206.25;14,199.75;3,524.25;1,565.00
Jan 10, 2022 10:00 AM;Jan 10, 2022 11:00 AM;4,605.75;1,441.50;868.25;1,506.50;3,354.75;197.50;2,679.50;14,604.25;12,019.25;14,224.50;2,633.00;1,505.25
Jan 10, 2022 11:00 AM;Jan 10, 2022 12:00 PM;4,570.00;1,544.00;849.50;1,044.00;5,064.50;203.00;2,680.00;14,705.50;12,013.75;14,281.25;2,670.50;1,501.25
Jan 10, 2022 12:00 PM;Jan 10, 2022 1:00 PM;4,495.75;1,652.50;815.75;724.75;5,674.50;205.75;2,680.25;14,804.00;11,793.50;14,260.50;1,262.50;1,510.00
Jan 10, 2022 1:00 PM;Jan 10, 2022 2:00 PM;4,503.50;1,767.00;782.25;745.00;5,062.75;212.25;2,679.00;14,770.75;11,717.75;14,574.25;1,803.50;1,504.75
Jan 10, 2022 2:00 PM;Jan 10, 2022 3:00 PM;4,523.50;1,738.00;810.00;707.00;3,518.00;211.50;2,681.50;14,751.75;11,685.75;14,740.00;2,384.00;1,507.25
Jan 10, 2022 3:00 PM;Jan 10, 2022 4:00 PM;4,573.00;1,738.25;813.50;769.25;1,511.75;208.00;2,680.50;14,745.75;11,746.00;14,897.25;3,276.50;1,550.50
Jan 10, 2022 4:00 PM;Jan 10, 2022 5:00 PM;4,673.00;1,713.00;871.50;1,001.75;164.00;208.00;2,674.00;14,827.75;11,674.00;15,033.00;2,564.75;1,650.50
Jan 10, 2022 5:00 PM;Jan 10, 2022 6:00 PM;4,729.00;1,585.75;914.50;1,277.50;3.25;211.25;2,673.75;14,840.00;11,618.75;14,996.25;3,331.00;1,519.00
Jan 10, 2022 6:00 PM;Jan 10, 2022 7:00 PM;4,747.25;1,652.25;983.75;1,665.00;3.00;211.00;2,672.00;14,837.25;11,770.25;15,123.75;2,182.25;1,194.50
Jan 10, 2022 7:00 PM;Jan 10, 2022 8:00 PM;4,692.00;1,435.25;1,172.00;1,927.50;3.00;211.25;2,674.25;14,749.50;11,790.50;14,719.00;847.50;1,108.75
Jan 10, 2022 8:00 PM;Jan 10, 2022 9:00 PM;4,534.25;1,403.00;1,363.75;1,854.75;3.00;212.25;2,677.75;14,399.75;11,648.00;13,864.25;975.25;1,110.75
Jan 10, 2022 9:00 PM;Jan 10, 2022 10:00 PM;4,440.00;1,436.25;1,426.25;1,880.50;2.75;185.50;2,919.00;14,394.00;11,246.75;13,321.25;370.00;1,045.50
Jan 10, 2022 10:00 PM;Jan 10, 2022 11:00 PM;4,375.25;1,427.75;1,315.00;2,083.00;2.00;173.50;3,092.00;14,399.00;11,134.75;13,007.25;161.25;1,027.75
Jan 10, 2022 11:00 PM;Jan 11, 2022 12:00 AM;4,326.00;1,430.75;1,404.25;2,237.75;2.00;176.00;3,426.75;14,399.75;11,094.50;12,577.75;265.75;1,034.75
Jan 11, 2022 12:00 AM;Jan 11, 2022 1:00 AM;4,276.25;1,392.00;1,763.75;2,403.75;2.00;183.00;3,949.00;14,369.75;11,028.00;11,915.00;136.25;1,059.50
Jan 11, 2022 1:00 AM;Jan 11, 2022 2:00 AM;4,261.50;1,445.75;2,032.25;2,346.75;2.00;172.75;4,009.75;14,492.75;10,981.25;11,312.75;177.00;1,040.00
Jan 11, 2022 2:00 AM;Jan 11, 2022 3:00 AM;4,246.50;1,606.75;2,090.50;2,228.00;2.50;177.50;4,010.25;14,865.75;10,869.50;10,668.75;182.00;1,049.25
Jan 11, 2022 3:00 AM;Jan 11, 2022 4:00 AM;4,234.00;1,625.75;2,272.50;2,296.00;3.00;201.25;4,044.25;14,977.75;10,853.50;10,954.00;168.75;1,404.25
Jan 11, 2022 4:00 AM;Jan 11, 2022 5:00 AM;4,189.00;1,596.25;2,793.75;2,223.75;2.50;214.50;4,090.50;14,980.75;10,896.25;10,900.25;140.25;1,327.75
Jan 11, 2022 5:00 AM;Jan 11, 2022 6:00 AM;4,210.75;1,455.50;3,235.00;2,487.25;2.00;214.25;4,094.75;15,000.50;10,974.00;11,838.25;157.25;1,105.50
Jan 11, 2022 6:00 AM;Jan 11, 2022 7:00 AM;4,321.50;1,466.75;3,634.75;2,876.75;2.00;212.50;4,094.25;14,975.50;11,241.75;13,512.75;519.75;1,093.25
Jan 11, 2022 7:00 AM;Jan 11, 2022 8:00 AM;4,496.50;1,541.75;4,071.00;3,411.25;2.50;208.25;4,094.75;15,010.00;11,533.75;14,051.50;1,669.00;1,100.75
Jan 11, 2022 8:00 AM;Jan 11, 2022 9:00 AM;4,636.75;1,583.00;4,601.75;3,778.00;261.50;208.25;4,093.25;14,988.00;11,657.25;14,141.50;2,999.50;1,205.25
Jan 11, 2022 9:00 AM;Jan 11, 2022 10:00 AM;4,628.50;1,521.50;4,553.75;3,756.75;1,968.50;211.50;4,090.25;15,000.50;11,670.75;14,122.25;1,964.75;1,132.25
Jan 11, 2022 10:00 AM;Jan 11, 2022 11:00 AM;4,573.00;1,510.00;4,845.00;3,818.75;4,891.50;212.75;4,093.75;14,982.25;11,681.50;14,044.75;1,008.75;1,106.50
Jan 11, 2022 11:00 AM;Jan 11, 2022 12:00 PM;4,538.50;1,407.00;4,974.75;4,148.00;7,348.75;213.00;4,093.50;14,975.00;11,654.25;13,607.75;222.25;1,102.25
Jan 11, 2022 12:00 PM;Jan 11, 2022 1:00 PM;4,439.00;1,416.75;4,901.50;4,136.75;8,226.25;213.75;4,091.25;14,968.75;11,497.50;13,313.00;143.00;1,094.00
Jan 11, 2022 1:00 PM;Jan 11, 2022 2:00 PM;4,411.00;1,406.25;4,565.75;3,789.25;7,231.50;212.50;4,087.75;15,003.75;11,502.00;13,782.75;435.25;1,104.00
Jan 11, 2022 2:00 PM;Jan 11, 2022 3:00 PM;4,471.50;1,482.50;4,375.25;3,863.00;4,820.25;214.00;4,090.75;14,923.00;11,606.25;13,807.50;1,146.75;1,103.50
Jan 11, 2022 3:00 PM;Jan 11, 2022 4:00 PM;4,539.25;1,627.75;4,145.50;4,174.00;1,831.00;217.75;4,087.25;14,934.50;11,684.25;13,950.25;1,808.50;1,106.25
Jan 11, 2022 4:00 PM;Jan 11, 2022 5:00 PM;4,690.75;1,606.25;3,919.75;4,746.00;166.00;218.50;4,087.00;15,256.00;11,720.00;14,192.00;2,500.50;1,114.00
Jan 11, 2022 5:00 PM;Jan 11, 2022 6:00 PM;4,767.25;1,783.75;3,579.00;5,367.50;4.00;213.50;4,084.75;15,317.25;11,699.75;14,743.50;4,022.75;1,113.75
Jan 11, 2022 6:00 PM;Jan 11, 2022 7:00 PM;4,829.25;1,879.25;3,084.75;5,734.25;3.00;215.25;4,089.50;15,320.25;11,701.75;14,951.00;4,602.50;1,114.50
Jan 11, 2022 7:00 PM;Jan 11, 2022 8:00 PM;4,766.25;1,626.00;2,696.00;6,084.75;3.00;216.25;4,089.25;15,397.50;11,728.75;14,360.25;2,394.00;1,112.00
Jan 11, 2022 8:00 PM;Jan 11, 2022 9:00 PM;4,576.25;1,471.25;2,471.75;6,167.00;3.00;217.00;4,065.50;15,323.25;11,399.75;14,165.25;781.00;1,108.50
Jan 11, 2022 9:00 PM;Jan 11, 2022 10:00 PM;4,456.50;1,470.00;1,788.00;5,983.75;3.00;218.25;3,944.00;14,951.25;11,028.75;13,828.75;253.75;1,100.50
Jan 11, 2022 10:00 PM;Jan 11, 2022 11:00 PM;4,386.75;1,442.50;1,187.25;5,702.25;3.00;219.50;3,818.25;14,999.25;11,036.25;13,238.50;247.75;1,104.00
Jan 11, 2022 11:00 PM;Jan 12, 2022 12:00 AM;4,331.25;1,428.50;780.50;5,701.25;3.00;221.00;3,810.00;14,923.50;11,031.00;12,427.00;142.50;1,112.50
Jan 12, 2022 12:00 AM;Jan 12, 2022 1:00 AM;4,284.00;1,464.50;619.75;5,581.00;2.50;221.25;3,758.75;14,929.75;10,954.25;12,399.25;248.50;1,129.00
Jan 12, 2022 1:00 AM;Jan 12, 2022 2:00 AM;4,288.50;1,429.00;616.50;5,121.00;2.25;221.00;3,754.25;14,981.50;10,950.50;11,629.25;312.75;1,123.75
Jan 12, 2022 2:00 AM;Jan 12, 2022 3:00 AM;4,274.25;1,371.75;949.75;4,679.00;2.00;222.00;3,753.00;14,713.75;11,133.75;11,399.25;392.75;1,122.75
Jan 12, 2022 3:00 AM;Jan 12, 2022 4:00 AM;4,261.00;1,380.25;773.75;4,567.50;2.00;222.00;3,758.25;14,753.50;11,297.50;11,344.00;374.75;1,122.00
Jan 12, 2022 4:00 AM;Jan 12, 2022 5:00 AM;4,278.25;1,379.00;929.50;4,079.25;2.00;221.75;3,758.25;14,998.50;11,321.75;11,407.75;356.75;1,116.00
Jan 12, 2022 5:00 AM;Jan 12, 2022 6:00 AM;4,328.75;1,365.75;1,046.00;3,734.75;2.00;220.00;3,758.00;15,010.00;11,458.25;12,383.75;530.50;1,106.75
Jan 12, 2022 6:00 AM;Jan 12, 2022 7:00 AM;4,440.00;1,387.25;1,071.50;3,424.75;2.50;216.75;3,757.50;14,946.25;11,567.50;13,868.50;2,655.00;1,104.25
